Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity,inventory_status,inventory_turnover,lead_time_category,cost_per_unit,warehouse_utilization,warehouse_risk,backorder_flag
2024-09-04,West,Furniture,Supplier A,Warehouse 1,Fulfilled,366,3457,4501.258008,True,24,False,64864.41251,4136.0,6859,Understock,0.08849129593810445,Slow,12.298519147540983,0.6030033532584925,Optimal,0
2024-09-03,South,Electronics,Supplier D,Warehouse 1,Fulfilled,191,4815,7713.98819,True,7,False,37342.86956,2656.0,9897,Overstock,0.07191265060240964,Fast,40.38737272251309,0.2683641507527534,Under Utilized,0
2024-09-02,North,Clothing,Supplier B,Warehouse 2,Pending,648,497,3174.310263,True,20,False,109715.4945,1067.0,6696,Understock,0.6073102155576382,Slow,4.898626949074074,0.15934886499402628,Under Utilized,0
2024-09-01,West,Clothing,Supplier A,Warehouse 2,Pending,386,1637,4532.62643,True,10,True,39366.13694,2121.5,7568,Understock,0.1819467358001414,Medium,11.742555518134715,0.2803250528541226,Under Utilized,1
2024-08-31,West,Accessories,Supplier D,Warehouse 3,Fulfilled,961,2606,5267.02185,True,7,False,186753.4751,3349.5,9777,Understock,0.2869084938050455,Fast,5.480771956295525,0.3425897514575023,Under Utilized,0
2024-08-30,West,Electronics,Supplier A,Warehouse 3,Fulfilled,445,4093,10249.24694,True,2,False,68134.22674,4014.5,8362,Overstock,0.1108481753643044,Fast,23.03201559550562,0.48008849557522126,Optimal,0
2024-08-29,East,Accessories,Supplier B,Warehouse 1,Fulfilled,759,3936,4828.149922,True,25,False,70162.05481,2051.5,7710,Overstock,0.3699731903485255,Slow,6.361198843214756,0.266083009079118,Under Utilized,0
2024-08-28,East,Furniture,Supplier A,Warehouse 3,Fulfilled,767,167,1689.155748,False,1,False,54937.35098,1638.5,5715,Understock,0.4681110772047605,Fast,2.202289110821382,0.2867016622922135,Under Utilized,0
2024-08-27,East,Electronics,Supplier A,Warehouse 3,Fulfilled,792,3110,4710.247338,True,17,False,127111.0133,1966.5,5995,Overstock,0.40274599542334094,Slow,5.947281992424243,0.32802335279399497,Under Utilized,0
2024-08-26,South,Accessories,Supplier D,Warehouse 1,Fulfilled,511,823,13220.99117,True,14,False,102041.5579,611.5,6244,Overstock,0.8356500408830744,Medium,25.872781154598826,0.09793401665598975,Under Utilized,0
2024-08-25,West,Furniture,Supplier B,Warehouse 3,Fulfilled,804,400,10498.95445,True,26,False,148799.5569,1846.0,7302,Understock,0.4355362946912243,Slow,13.05840105721393,0.25280745001369487,Under Utilized,0
2024-08-24,West,Electronics,Supplier B,Warehouse 2,Fulfilled,153,3292,3551.665247,True,5,False,7107.289579,4012.5,8091,Understock,0.038130841121495326,Fast,23.213498346405228,0.4959213941416389,Optimal,0
2024-08-23,North,Furniture,Supplier D,Warehouse 3,Fulfilled,710,4733,6986.582961,True,10,False,19048.51639,4563.5,7181,Overstock,0.15558233811767283,Medium,9.840257691549295,0.63549644896254,Optimal,0
2024-08-22,South,Electronics,Supplier D,Warehouse 1,Fulfilled,501,4394,2972.801709,True,13,False,40105.39087,2925.5,8978,Overstock,0.17125277730302513,Medium,5.9337359461077845,0.3258520828692359,Under Utilized,0
2024-08-21,West,Furniture,Supplier B,Warehouse 1,Pending,748,1457,11787.2119,True,5,False,62596.01312,2871.0,5983,Understock,0.26053639846743293,Fast,15.758304679144386,0.47985960220625107,Optimal,0
2024-08-20,East,Clothing,Supplier A,Warehouse 3,Pending,449,4285,2040.855619,True,18,False,58558.66309,3549.0,9469,Overstock,0.12651451112989576,Slow,4.545335454342984,0.37480198542612736,Under Utilized,0
2024-08-19,North,Furniture,Supplier C,Warehouse 2,Pending,172,2813,11710.93153,True,1,False,12421.25652,2135.0,7884,Overstock,0.08056206088992975,Fast,68.08681122093023,0.27080162354134957,Under Utilized,0
2024-08-18,West,Clothing,Supplier A,Warehouse 3,Fulfilled,926,1457,14685.79671,True,3,False,110317.8901,2430.5,7109,Understock,0.38099156552149765,Fast,15.859391695464364,0.34189056126037415,Under Utilized,0
2024-08-17,West,Accessories,Supplier B,Warehouse 3,Pending,529,3404,8582.894024,True,27,False,39211.61302,3323.0,8288,Overstock,0.15919349984953354,Slow,16.224752408317578,0.4009411196911197,Optimal,0
2024-08-16,West,Furniture,Supplier B,Warehouse 2,Fulfilled,712,3242,8152.549947,True,6,False,118364.3837,3792.5,5591,Understock,0.1877389584706658,Fast,11.450210599719101,0.6783223037023788,Optimal,0
2024-08-15,North,Furniture,Supplier B,Warehouse 3,Fulfilled,244,4343,9266.324599,True,11,False,7498.753031,3824.0,7565,Overstock,0.06380753138075314,Medium,37.97674015983606,0.5054857898215466,Optimal,0
2024-08-14,West,Clothing,Supplier B,Warehouse 1,Fulfilled,343,3305,13671.03455,True,16,False,66987.21334,3993.5,5350,Understock,0.08588957055214724,Slow,39.85724358600583,0.7464485981308411,Optimal,0
2024-08-13,North,Electronics,Supplier B,Warehouse 2,Fulfilled,579,4682,13807.70346,True,24,False,93554.13015,4005.0,5526,Overstock,0.1445692883895131,Slow,23.84750165803109,0.7247557003257329,Optimal,0
2024-08-12,North,Clothing,Supplier D,Warehouse 3,Fulfilled,197,3328,11027.88923,True,29,False,18921.09649,2958.5,7155,Overstock,0.0665877978705425,Slow,55.979133147208124,0.413487071977638,Optimal,0
2024-08-11,West,Electronics,Supplier C,Warehouse 2,Pending,213,2589,14050.83356,True,13,False,13990.60162,1416.0,6398,Overstock,0.1504237288135593,Medium,65.96635474178403,0.22131916223819945,Under Utilized,0
2024-08-10,East,Accessories,Supplier C,Warehouse 2,Canceled,990,243,9024.583711,True,24,False,162451.7952,1427.0,6658,Understock,0.6937631394533987,Slow,9.115741122222222,0.21432862721537999,Under Utilized,0
2024-08-09,South,Accessories,Supplier B,Warehouse 2,Fulfilled,978,2611,8535.72094,True,8,False,93982.45512,1931.5,7375,Overstock,0.5063422210717059,Medium,8.727731022494886,0.26189830508474576,Under Utilized,0
2024-08-08,East,Accessories,Supplier B,Warehouse 1,Fulfilled,145,1252,1303.77834,False,16,False,23523.3427,1282.0,6930,Understock,0.11310452418096724,Slow,8.99157475862069,0.184992784992785,Under Utilized,0
2024-08-07,South,Furniture,Supplier D,Warehouse 1,Fulfilled,778,1312,5409.862822,False,22,False,26810.37479,2957.5,6751,Understock,0.26306001690617076,Slow,6.9535511850899745,0.4380832469263813,Optimal,0
2024-08-06,South,Clothing,Supplier C,Warehouse 3,Canceled,489,4603,12179.2611,False,17,False,58604.13821,3526.0,9848,Overstock,0.13868406125921726,Slow,24.906464417177915,0.35804224207961005,Under Utilized,0
2024-08-05,West,Accessories,Supplier A,Warehouse 2,Canceled,405,2449,5444.01517,True,26,False,39236.06843,1809.0,5050,Overstock,0.22388059701492538,Slow,13.442012765432098,0.3582178217821782,Under Utilized,0
2024-08-04,North,Accessories,Supplier D,Warehouse 3,Fulfilled,897,1169,12054.49277,True,18,False,169762.7434,2485.0,9804,Understock,0.3609657947686117,Slow,13.438676443701228,0.253467972256222,Under Utilized,0
2024-08-03,South,Clothing,Supplier A,Warehouse 2,Pending,688,3801,8973.740863,True,5,True,61979.33441,3842.0,5951,Understock,0.1790733992712129,Fast,13.043227998546513,0.6456057805410855,Optimal,1
2024-08-02,South,Accessories,Supplier A,Warehouse 3,Pending,255,3883,8174.377998,False,18,False,13949.64828,3704.5,5941,Overstock,0.06883520043190713,Slow,32.056384305882354,0.6235482242046794,Optimal,0
2024-08-01,South,Accessories,Supplier A,Warehouse 3,Fulfilled,71,3526,5701.541783,True,17,False,13084.31891,2145.5,9600,Overstock,0.03309251922628758,Slow,80.3034053943662,0.22348958333333332,Under Utilized,0
2024-07-31,South,Furniture,Supplier A,Warehouse 2,Fulfilled,469,765,5741.563672,True,6,False,34498.89759,2763.5,9754,Understock,0.16971232133164466,Fast,12.242140025586355,0.28331966372770145,Under Utilized,0
2024-07-30,North,Clothing,Supplier D,Warehouse 1,Fulfilled,734,4762,7380.893077,True,28,False,69825.18731,2752.0,7179,Overstock,0.26671511627906974,Slow,10.055712638964577,0.3833402980916562,Under Utilized,0
2024-07-29,South,Accessories,Supplier C,Warehouse 2,Fulfilled,85,742,3279.234123,True,10,False,11573.38963,1860.0,5706,Understock,0.0456989247311828,Medium,38.57922497647059,0.32597266035751843,Under Utilized,0
2024-07-28,East,Furniture,Supplier A,Warehouse 2,Fulfilled,503,2978,1644.482898,True,28,False,10453.3119,3422.5,9639,Understock,0.14696859021183345,Slow,3.269349697813121,0.3550679531071688,Under Utilized,0
2024-07-27,South,Accessories,Supplier C,Warehouse 2,Fulfilled,199,3867,8929.154786,True,26,False,5647.11729,4119.5,5082,Understock,0.048306833353562326,Slow,44.87012455276381,0.8106060606060606,Optimal,0
2024-07-26,North,Electronics,Supplier C,Warehouse 2,Fulfilled,381,4372,12871.04928,True,29,False,7865.348009,4420.0,8978,Understock,0.08619909502262443,Slow,33.78228157480315,0.49231454666963687,Optimal,0
2024-07-25,East,Furniture,Supplier B,Warehouse 3,Fulfilled,363,4468,7072.378181,True,29,False,53877.60371,2677.0,9221,Overstock,0.13559955173701904,Slow,19.483135484848486,0.29031558399305935,Under Utilized,0
2024-07-24,South,Furniture,Supplier D,Warehouse 3,Fulfilled,177,886,2196.254173,True,17,False,6013.351864,1921.5,8187,Understock,0.09211553473848556,Slow,12.408215666666665,0.2347013558079883,Under Utilized,0
2024-07-23,East,Electronics,Supplier A,Warehouse 3,Pending,723,2957,7043.635069,True,7,False,62349.57795,3129.5,7209,Understock,0.23102732065825213,Fast,9.742233843706778,0.4341101401026495,Optimal,0
2024-07-22,East,Furniture,Supplier C,Warehouse 3,Pending,959,3302,4692.482417,True,24,False,67386.7723,2559.0,9596,Overstock,0.3747557639703009,Slow,4.893099496350366,0.2666736140058358,Under Utilized,0
2024-07-21,West,Electronics,Supplier A,Warehouse 3,Fulfilled,777,1816,1145.38107,True,1,False,128278.6517,3051.5,8647,Understock,0.25462887104702603,Fast,1.4741069111969112,0.35289695848271074,Under Utilized,0
2024-07-20,South,Clothing,Supplier A,Warehouse 2,Fulfilled,707,4287,6559.317951,False,12,False,108119.4703,2270.0,6768,Overstock,0.3114537444933921,Medium,9.277677441301273,0.3354018912529551,Under Utilized,0
2024-07-19,South,Accessories,Supplier C,Warehouse 1,Fulfilled,918,253,6084.038783,True,24,False,59833.00687,765.0,8977,Understock,1.2,Slow,6.627493227668845,0.08521777876796258,Under Utilized,0
2024-07-18,West,Electronics,Supplier B,Warehouse 3,Fulfilled,895,1277,12132.6131,True,10,False,42767.68113,3100.5,6139,Understock,0.2886631188517981,Medium,13.555992290502793,0.5050496823586903,Optimal,0
2024-07-17,East,Furniture,Supplier B,Warehouse 2,Fulfilled,671,4924,11565.67584,True,21,False,79146.32059,3964.5,8566,Overstock,0.1692521124984235,Slow,17.236476661698955,0.4628181181414896,Optimal,0
2024-07-16,East,Furniture,Supplier D,Warehouse 3,Fulfilled,955,3005,5140.82254,True,29,False,153613.8142,3865.5,7607,Understock,0.2470573017720864,Slow,5.3830602513089,0.5081503878007099,Optimal,0
2024-07-15,East,Furniture,Supplier A,Warehouse 1,Fulfilled,966,4726,4475.378546,True,19,False,162059.7672,3560.0,8877,Overstock,0.2713483146067416,Slow,4.6328970455486544,0.40103638616649767,Optimal,0
2024-07-14,West,Accessories,Supplier C,Warehouse 3,Fulfilled,329,2394,1901.28847,True,11,False,27545.04296,1745.0,6849,Overstock,0.18853868194842408,Medium,5.778992310030395,0.25478171995911814,Under Utilized,0
2024-07-13,South,Furniture,Supplier A,Warehouse 1,Pending,920,1096,10602.94482,True,25,False,113958.1323,675.0,8236,Overstock,1.362962962962963,Slow,11.52494002173913,0.08195726080621661,Under Utilized,0
2024-07-12,West,Furniture,Supplier C,Warehouse 3,Fulfilled,174,254,13591.58634,True,23,False,31139.29982,1815.0,6561,Understock,0.09586776859504133,Slow,78.1125651724138,0.27663465935070874,Under Utilized,0
2024-07-11,South,Electronics,Supplier C,Warehouse 1,Canceled,389,3376,14432.02655,True,15,True,53822.93277,4065.0,7785,Understock,0.09569495694956949,Slow,37.10032532133676,0.5221579961464354,Optimal,1
2024-07-10,West,Electronics,Supplier A,Warehouse 2,Fulfilled,205,4754,9434.652996,True,25,False,6289.580717,2794.0,6566,Overstock,0.0733715103793844,Slow,46.022697541463415,0.4255254340542187,Optimal,0
2024-07-09,West,Accessories,Supplier A,Warehouse 2,Fulfilled,662,834,730.8438753,True,24,True,92812.3343,545.0,9189,Overstock,1.2146788990825688,Slow,1.1039937693353474,0.05931004461856568,Under Utilized,1
2024-07-08,North,Electronics,Supplier B,Warehouse 1,Fulfilled,573,256,1977.430433,True,21,False,110012.0962,1930.0,8241,Understock,0.29689119170984457,Slow,3.451012972076789,0.23419487926222546,Under Utilized,0
2024-07-07,West,Furniture,Supplier B,Warehouse 1,Fulfilled,576,3604,6988.791901,True,11,False,28526.70624,3394.5,9962,Overstock,0.16968625718073355,Medium,12.133319272569445,0.34074483035535036,Under Utilized,0
2024-07-06,North,Clothing,Supplier B,Warehouse 1,Fulfilled,334,3185,1646.602304,True,19,False,49558.72659,2702.5,8323,Overstock,0.12358926919518964,Slow,4.929947017964072,0.32470263126276583,Under Utilized,0
2024-07-05,West,Accessories,Supplier C,Warehouse 3,Fulfilled,243,2220,11586.23982,True,1,False,48225.22219,1936.0,9833,Overstock,0.12551652892561985,Fast,47.67999925925926,0.19688803010271536,Under Utilized,0
2024-07-04,North,Accessories,Supplier B,Warehouse 1,Fulfilled,127,1652,13804.40097,False,8,False,17792.49585,1154.0,6349,Overstock,0.11005199306759099,Medium,108.69607062992127,0.18176090722948496,Under Utilized,0
2024-07-03,East,Furniture,Supplier D,Warehouse 3,Pending,618,656,14464.8649,True,1,False,95659.56705,1452.0,8404,Understock,0.4256198347107438,Fast,23.405930258899676,0.17277486910994763,Under Utilized,0
2024-07-02,South,Furniture,Supplier B,Warehouse 3,Fulfilled,720,2248,509.0989911,True,6,False,73480.29842,3071.5,9802,Understock,0.23441315318248412,Fast,0.7070819320833333,0.3133544174658233,Under Utilized,0
2024-07-01,West,Electronics,Supplier B,Warehouse 2,Canceled,435,3895,4804.987277,False,25,False,86766.8073,2245.0,8226,Overstock,0.19376391982182628,Slow,11.045947763218392,0.27291514709457815,Under Utilized,0
2024-06-30,North,Accessories,Supplier A,Warehouse 3,Fulfilled,972,595,4279.789787,True,28,False,121790.1564,1508.0,5524,Understock,0.6445623342175066,Slow,4.40307591255144,0.27299058653149894,Under Utilized,0
2024-06-29,West,Clothing,Supplier B,Warehouse 1,Fulfilled,457,2421,12317.72209,True,23,False,74981.79755,1716.5,9116,Overstock,0.26623944072240024,Slow,26.953440021881836,0.18829530495831506,Under Utilized,0
2024-06-28,North,Clothing,Supplier D,Warehouse 2,Fulfilled,725,1012,10204.35404,True,23,True,93286.33664,848.5,6194,Overstock,0.854449027695934,Slow,14.074971089655172,0.13698740716822733,Under Utilized,1
2024-06-27,South,Furniture,Supplier C,Warehouse 3,Pending,685,685,8052.791587,True,19,False,19688.26832,468.0,9268,Overstock,1.4636752136752136,Slow,11.7559001270073,0.050496331463098836,Under Utilized,0
2024-06-26,East,Clothing,Supplier A,Warehouse 3,Fulfilled,484,251,13063.54042,True,8,False,60581.44576,637.5,5560,Understock,0.7592156862745097,Medium,26.990785991735535,0.11465827338129496,Under Utilized,0
2024-06-25,South,Clothing,Supplier C,Warehouse 3,Fulfilled,370,1024,11157.87916,True,26,False,10145.12186,2957.0,6933,Understock,0.12512681772066284,Slow,30.156430162162163,0.42651088994663205,Optimal,0
2024-06-24,East,Accessories,Supplier A,Warehouse 3,Fulfilled,627,4890,3494.748858,True,18,False,68605.47497,3849.0,7655,Overstock,0.16289945440374123,Slow,5.573762133971292,0.5028086218158067,Optimal,0
2024-06-23,South,Furniture,Supplier A,Warehouse 1,Pending,109,2808,14049.09314,True,28,False,16287.43411,2136.0,9665,Overstock,0.05102996254681648,Slow,128.8907627522936,0.22100362131401965,Under Utilized,0
2024-06-22,North,Furniture,Supplier A,Warehouse 1,Fulfilled,88,1464,9523.393197,True,4,False,14100.84806,1651.0,5092,Understock,0.05330102967898243,Fast,108.22037723863636,0.3242340926944226,Under Utilized,0
2024-06-21,East,Furniture,Supplier A,Warehouse 2,Pending,837,1838,2232.008817,False,1,False,108880.1223,2469.5,5071,Understock,0.33893500708645474,Fast,2.6666772007168458,0.48698481561822127,Optimal,0
2024-06-20,West,Electronics,Supplier D,Warehouse 3,Fulfilled,737,3101,954.4686985,False,27,False,122611.6022,3732.0,6220,Understock,0.197481243301179,Slow,1.2950728609226594,0.6,Optimal,0
2024-06-19,South,Accessories,Supplier A,Warehouse 3,Fulfilled,787,4363,4360.356772,True,29,False,66783.09237,2790.0,8658,Overstock,0.28207885304659497,Slow,5.540478744599746,0.32224532224532226,Under Utilized,0
2024-06-18,East,Electronics,Supplier A,Warehouse 3,Fulfilled,554,1217,8981.497963,True,3,False,16464.80942,1866.0,8977,Understock,0.29689174705251875,Fast,16.212090185920577,0.20786454272028518,Under Utilized,0
2024-06-17,North,Accessories,Supplier A,Warehouse 2,Fulfilled,913,2515,11556.74355,True,19,False,169670.2164,3413.5,9605,Understock,0.2674674088179288,Slow,12.657988554216866,0.3553878188443519,Under Utilized,0
2024-06-16,North,Furniture,Supplier A,Warehouse 2,Canceled,571,4312,9824.384406,True,23,False,109510.083,3647.5,8006,Overstock,0.15654557916381082,Slow,17.205576893169876,0.45559580314763926,Optimal,0
2024-06-15,West,Furniture,Supplier C,Warehouse 1,Fulfilled,250,2983,1714.969102,True,22,False,8979.69143,3401.5,7543,Understock,0.07349698662354844,Slow,6.859876408,0.4509478987140395,Optimal,0
2024-06-14,North,Clothing,Supplier B,Warehouse 1,Fulfilled,907,3820,9312.78736,False,7,False,169352.7466,2630.5,5926,Overstock,0.34480136856111004,Fast,10.267681764057333,0.44389132635842055,Optimal,0
2024-06-13,South,Clothing,Supplier D,Warehouse 3,Fulfilled,637,1441,3589.012138,True,15,False,94545.02095,1792.0,6908,Understock,0.35546875,Slow,5.6342419748822605,0.2594093804284887,Under Utilized,0
2024-06-12,South,Clothing,Supplier B,Warehouse 3,Pending,122,2143,12969.14036,True,17,False,13737.97294,1565.5,7267,Overstock,0.07793037368252954,Slow,106.30442918032786,0.215425897894592,Under Utilized,0
2024-06-11,South,Electronics,Supplier B,Warehouse 3,Pending,473,988,8279.621322,True,9,False,35363.53096,2144.5,6883,Understock,0.2205642340871998,Medium,17.504484824524315,0.3115647246840041,Under Utilized,0
2024-06-10,East,Accessories,Supplier D,Warehouse 2,Fulfilled,61,3301,12378.89608,True,17,False,4196.271632,2838.5,7427,Overstock,0.02149022370970583,Slow,202.93272262295082,0.382186616399623,Under Utilized,0
2024-06-09,East,Clothing,Supplier B,Warehouse 3,Fulfilled,371,2376,5189.921399,True,25,False,21648.1836,3649.5,5711,Understock,0.10165776133716947,Slow,13.989006466307277,0.6390299422167747,Optimal,0
2024-06-08,South,Clothing,Supplier B,Warehouse 1,Fulfilled,650,4923,3547.783546,True,2,False,34559.01391,4863.5,7720,Overstock,0.13364860697028888,Fast,5.4581285323076925,0.6299870466321243,Optimal,0
2024-06-07,East,Clothing,Supplier A,Warehouse 1,Canceled,523,4804,11600.37886,True,19,False,94670.41752,4682.5,8147,Overstock,0.11169247197010145,Slow,22.18045671128107,0.5747514422486805,Optimal,0
2024-06-06,South,Furniture,Supplier A,Warehouse 2,Pending,209,4561,2320.940489,True,21,False,13044.92876,2502.0,8099,Overstock,0.08353317346123101,Slow,11.104978416267944,0.30892702802815164,Under Utilized,0
2024-06-05,East,Furniture,Supplier D,Warehouse 3,Pending,211,443,10176.31182,True,27,False,29524.9398,2533.5,8944,Understock,0.08328399447404776,Slow,48.22896597156399,0.28326252236135957,Under Utilized,0
2024-06-04,West,Clothing,Supplier A,Warehouse 1,Pending,385,4624,12363.11093,True,16,False,71624.78784,4430.0,9805,Overstock,0.08690744920993228,Slow,32.11197644155845,0.45181030086690466,Optimal,0
2024-06-03,South,Electronics,Supplier B,Warehouse 3,Canceled,602,4236,10848.74075,True,14,False,97970.36412,3786.5,6110,Overstock,0.15898587085699195,Medium,18.021164036544853,0.619721767594108,Optimal,0
2024-06-02,West,Clothing,Supplier D,Warehouse 2,Fulfilled,332,3337,13596.26502,True,11,False,61986.28376,3312.5,5359,Overstock,0.10022641509433962,Medium,40.95260548192771,0.6181190520619518,Optimal,0
2024-06-01,South,Furniture,Supplier C,Warehouse 2,Fulfilled,412,3288,14323.0874,True,6,False,32152.54272,3955.0,9754,Understock,0.10417193426042984,Fast,34.76477524271845,0.40547467705556695,Optimal,0
2024-05-31,West,Accessories,Supplier C,Warehouse 3,Fulfilled,803,4622,5454.28132,False,4,False,150687.7639,3472.5,6387,Overstock,0.2312455003599712,Fast,6.792380224159403,0.5436824800375764,Optimal,0
2024-05-30,East,Accessories,Supplier A,Warehouse 3,Pending,517,2323,9190.699513,True,2,False,88421.91558,3309.5,6048,Understock,0.15621695120108778,Fast,17.776981649903288,0.5472056878306878,Optimal,0
2024-05-29,South,Clothing,Supplier A,Warehouse 1,Fulfilled,234,4296,1217.933131,True,10,False,8859.521103,3490.0,8875,Overstock,0.0670487106017192,Medium,5.20484244017094,0.39323943661971833,Under Utilized,0
2024-05-28,South,Electronics,Supplier D,Warehouse 2,Fulfilled,583,2684,708.4078008,True,3,False,90371.43536,2452.5,9695,Overstock,0.23771661569826708,Fast,1.2151077200686107,0.25296544610624033,Under Utilized,0
2024-05-27,East,Electronics,Supplier B,Warehouse 3,Fulfilled,286,2221,10669.77162,True,20,False,12400.15978,1656.5,5823,Overstock,0.17265318442499245,Slow,37.306893776223774,0.28447535634552634,Under Utilized,0
2024-05-26,South,Electronics,Supplier A,Warehouse 1,Fulfilled,769,1092,4237.788079,True,19,False,85964.85601,1843.0,9165,Understock,0.4172544763971785,Slow,5.510777736020806,0.2010911074740862,Under Utilized,0
2024-05-25,North,Electronics,Supplier D,Warehouse 1,Fulfilled,295,2594,7788.136677,True,24,False,44460.27137,3183.0,7008,Understock,0.09267986176562991,Slow,26.400463311864407,0.4541952054794521,Optimal,0
2024-05-24,South,Clothing,Supplier C,Warehouse 2,Fulfilled,470,3772,8278.820672,True,16,False,37860.33229,2966.0,5006,Overstock,0.15846257585974377,Slow,17.614512068085105,0.592489013184179,Optimal,0
2024-05-23,West,Accessories,Supplier D,Warehouse 2,Fulfilled,352,2160,14751.47171,True,27,False,39102.45808,3497.0,5948,Understock,0.10065770660566199,Slow,41.90759008522727,0.5879287155346334,Optimal,0
2024-05-22,East,Clothing,Supplier A,Warehouse 1,Pending,603,4834,6295.04103,False,8,False,41768.47441,2531.5,5316,Overstock,0.23819869642504443,Medium,10.43953736318408,0.47620391271632806,Optimal,0
2024-05-21,West,Furniture,Supplier D,Warehouse 2,Pending,423,229,4466.359421,True,4,False,36247.84027,897.0,8821,Understock,0.47157190635451507,Fast,10.55876931678487,0.10168915088992178,Under Utilized,0
2024-05-20,North,Accessories,Supplier C,Warehouse 2,Fulfilled,410,1565,14491.46472,True,29,False,9448.795148,3129.0,9948,Understock,0.1310322786832854,Slow,35.34503590243902,0.31453558504221957,Under Utilized,0
2024-05-19,East,Furniture,Supplier D,Warehouse 3,Fulfilled,894,4693,5966.611823,True,18,False,85317.49801,3513.5,6652,Overstock,0.2544471324889711,Slow,6.674062441834452,0.5281870114251352,Optimal,0
2024-05-18,West,Furniture,Supplier B,Warehouse 2,Pending,786,2334,8727.926516,True,19,False,64820.21323,2999.5,9887,Understock,0.2620436739456576,Slow,11.104232208651398,0.3033781733589562,Under Utilized,0
2024-05-17,North,Furniture,Supplier A,Warehouse 2,Fulfilled,857,3665,3151.949269,False,27,False,30074.04046,3834.0,8103,Understock,0.2235263432446531,Slow,3.677887128354726,0.4731580895964458,Optimal,0
2024-05-16,North,Clothing,Supplier B,Warehouse 1,Fulfilled,347,4003,14142.70588,True,25,False,67444.46798,2193.0,9666,Overstock,0.15823073415412678,Slow,40.75707746397694,0.22687771570453136,Under Utilized,0
2024-05-15,East,Electronics,Supplier B,Warehouse 1,Fulfilled,493,383,2643.860349,True,15,True,49947.56321,574.5,6755,Understock,0.8581375108790252,Slow,5.362799896551724,0.0850481125092524,Under Utilized,1
2024-05-14,West,Accessories,Supplier B,Warehouse 3,Fulfilled,827,766,14539.02819,True,27,False,112952.0604,2767.5,8987,Understock,0.2988256549232159,Slow,17.580445211608225,0.30794480916879935,Under Utilized,0
2024-05-13,North,Electronics,Supplier B,Warehouse 2,Fulfilled,430,4769,8359.39251,True,24,False,54198.9254,4233.5,6164,Overstock,0.10157080429904335,Slow,19.44044769767442,0.6868105126541207,Optimal,0
2024-05-12,West,Furniture,Supplier C,Warehouse 3,Pending,145,3698,3647.996827,True,27,False,12890.93144,3199.0,5554,Overstock,0.045326664582682086,Slow,25.158598806896553,0.575981274756932,Optimal,0
2024-05-11,East,Electronics,Supplier B,Warehouse 1,Fulfilled,842,2700,12298.79893,False,6,True,74376.85428,1759.5,7264,Overstock,0.4785450412048878,Fast,14.606649560570073,0.24222191629955947,Under Utilized,1
2024-05-10,East,Accessories,Supplier C,Warehouse 3,Fulfilled,845,819,3626.341596,True,26,False,80133.17917,2535.0,9158,Understock,0.3333333333333333,Slow,4.2915285159763314,0.2768071631360559,Under Utilized,0
2024-05-09,North,Electronics,Supplier C,Warehouse 2,Fulfilled,727,4251,5451.306396,True,5,False,94002.04587,4214.5,7182,Overstock,0.1724997034049116,Fast,7.498358178817056,0.5868142578668895,Optimal,0
2024-05-08,South,Furniture,Supplier A,Warehouse 2,Canceled,645,4178,10493.13045,True,17,False,90932.48882,3199.5,6589,Overstock,0.20159399906235348,Slow,16.268419302325583,0.4855820306571559,Optimal,0
2024-05-07,North,Accessories,Supplier B,Warehouse 2,Pending,79,2221,10249.04988,True,6,False,8305.789555,2744.5,9163,Understock,0.02878484241209692,Fast,129.73480860759494,0.2995198079231693,Under Utilized,0
2024-05-06,North,Clothing,Supplier C,Warehouse 1,Fulfilled,743,3268,1669.711627,True,10,False,99245.9873,2018.5,9347,Overstock,0.36809512013871687,Medium,2.2472565639300135,0.21595164223815128,Under Utilized,0
2024-05-05,West,Clothing,Supplier B,Warehouse 1,Fulfilled,365,769,1038.143139,True,19,False,64325.26415,2595.0,5729,Understock,0.14065510597302505,Slow,2.8442277780821916,0.45295863152382615,Optimal,0
2024-05-04,North,Accessories,Supplier C,Warehouse 1,Fulfilled,947,4421,8043.363427,True,29,False,168113.3059,3841.0,5742,Overstock,0.24655037750585784,Slow,8.493519986272439,0.6689306861720655,Optimal,0
2024-05-03,North,Electronics,Supplier A,Warehouse 3,Fulfilled,705,3261,2519.883911,True,10,False,44338.71883,2995.5,7585,Overstock,0.23535302954431647,Medium,3.574303419858156,0.3949241924851681,Under Utilized,0
2024-05-02,West,Electronics,Supplier B,Warehouse 1,Canceled,866,2730,12740.69549,True,29,False,61425.86691,2955.5,6623,Understock,0.29301302656064965,Slow,14.712119503464203,0.4462479239015552,Optimal,0
2024-05-01,East,Accessories,Supplier D,Warehouse 2,Fulfilled,231,3181,2178.520671,True,10,False,16743.80146,3227.5,6692,Understock,0.0715724244771495,Medium,9.430825415584417,0.4822922893006575,Optimal,0
2024-04-30,South,Electronics,Supplier A,Warehouse 2,Fulfilled,930,3274,2443.360968,True,16,False,136680.7057,2969.5,7071,Overstock,0.3131840377167873,Slow,2.627269858064516,0.41995474473200395,Optimal,0
